H-5
9.626	1451.600	150.805	26.851	25.230
9.626	1451.600	150.805	27.859	25.230
9.626	1427.725	148.324	28.848	25.230
9.626	1427.725	148.324	30.149	25.220
1000.212	1570.975	1.571	32.176	25.210
1000.212	3724.500	3.724	33.082	25.210
1000.212	3901.175	3.900	33.984	25.220
1000.212	3867.750	3.867	34.885	25.220
1000.212	3910.725	3.910	35.781	25.220
1000.212	3452.325	3.452	36.692	25.230
1000.212	3199.250	3.199	37.584	25.250
1000.212	3003.475	3.003	38.484	25.250
1000.212	2320.650	2.320	39.384	25.250
1000.212	2354.075	2.354	40.280	25.250
1000.212	2487.775	2.487	41.178	25.250
1000.212	2287.225	2.287	42.072	25.240
1000.212	2244.250	2.244	42.964	25.220
1000.212	1795.400	1.795	43.865	25.240
1000.212	1666.475	1.666	44.854	25.240
1000.212	1504.125	1.504	45.857	25.240
1000.212	1370.425	1.370	46.848	25.230
1000.212	1332.225	1.332	47.863	25.260
1000.212	1389.525	1.389	48.854	25.240
1000.212	1637.825	1.637	49.857	25.240
1000.212	1862.250	1.862	50.856	25.250
1000.212	2005.500	2.005	51.859	25.250
1000.212	1914.775	1.914	52.852	25.290
1000.212	1981.625	1.981	53.851	25.330
1000.212	2010.275	2.010	54.848	25.360
1000.212	2038.925	2.038	55.858	25.390
1000.212	2000.725	2.000	56.851	25.370
1000.212	1943.425	1.943	57.861	25.360
1000.212	1948.200	1.948	58.850	25.350
1000.212	1924.325	1.924	60.242	25.310

H-9
.000	52.525	∞	2.126	25.480
9.626	768.775	79.867	1.482	25.180
9.626	1795.400	186.522	2.373	25.210
9.626	1795.400	186.522	3.273	25.170
9.626	1790.625	186.026	4.169	25.120
9.626	1790.625	186.026	5.076	25.110
9.626	1785.850	185.530	5.976	25.090
9.626	1781.075	185.033	6.869	25.150
9.626	1781.075	185.033	7.764	25.090
9.626	1790.625	186.026	8.655	25.120
9.626	1785.850	185.530	9.549	25.180
9.626	1781.075	185.033	10.445	25.190
9.626	1785.850	185.530	11.335	25.270
9.626	1795.400	186.522	12.234	25.250
9.626	1804.950	187.514	13.132	25.280
9.626	1795.400	186.522	14.023	25.260
9.626	1819.275	189.002	14.921	25.260
9.626	1819.275	189.002	15.818	25.270
9.626	1809.725	188.010	16.710	25.250
9.626	1809.725	188.010	17.607	25.240
9.626	1824.050	189.498	18.504	25.220
9.626	1833.600	190.490	19.400	25.220
9.626	1819.275	189.002	20.297	25.250
9.626	1828.825	189.994	21.193	25.280
9.626	1857.475	192.971	22.090	25.300
9.626	1867.025	193.963	22.981	25.220
9.626	1871.800	194.459	23.877	25.230
9.626	1871.800	194.459	24.768	25.260
9.626	1886.125	195.947	25.666	25.190
9.626	1881.350	195.451	26.559	25.120
9.626	1881.350	195.451	27.451	25.100
9.626	1900.450	197.435	28.352	25.170
9.626	1910.000	198.427	29.248	25.120
9.626	1924.325	199.916	30.791	25.080
1000.212	5176.100	5.175	31.702	25.130
1000.212	5753.875	5.753	32.605	25.150
1000.212	5873.250	5.872	33.507	25.140
1000.212	5868.475	5.867	34.404	25.160
1000.212	5997.400	5.996	35.308	25.230
1000.212	6369.850	6.368	36.206	25.280
1000.212	5944.875	5.944	37.101	25.250
1000.212	4775.000	4.774	38.009	25.210
1000.212	4283.175	4.282	38.900	25.200
1000.212	3834.325	3.834	39.802	25.190
1000.212	3581.250	3.580	40.698	25.130
1000.212	3695.850	3.695	41.599	25.140
1000.212	3714.950	3.714	42.496	25.160
1000.212	3686.300	3.686	43.391	25.240
1000.212	3461.875	3.461	44.295	25.290
1000.212	3395.025	3.394	45.196	25.290
1000.212	3175.375	3.175	46.101	25.370
1000.212	3108.525	3.108	46.996	25.390
1000.212	3294.750	3.294	47.896	25.380
1000.212	3495.300	3.495	48.802	25.290
1000.212	3390.250	3.390	49.697	25.290
1000.212	3056.000	3.055	50.592	25.330
1000.212	2802.925	2.802	51.488	25.310
1000.212	2731.300	2.731	52.389	25.300
1000.212	2693.100	2.693	53.295	25.260
1000.212	2626.250	2.626	54.198	25.280
1000.212	2588.050	2.588	55.092	25.280
1000.212	2540.300	2.540	55.994	25.150
1000.212	2559.400	2.559	56.904	25.140
1000.212	2540.300	2.540	57.811	25.090
1000.212	2492.550	2.492	58.709	25.150
1000.212	2540.300	2.540	59.609	25.150

H-2
.000	66.850	∞	.514	25.080
9.626	248.300	25.796	2.528	25.100
9.626	615.975	63.993	3.427	25.090
9.626	611.200	63.497	4.328	25.140
9.626	611.200	63.497	5.221	25.150
9.626	611.200	63.497	6.122	25.180
9.626	601.650	62.505	7.024	25.160
9.626	596.875	62.009	7.922	25.160
9.626	596.875	62.009	8.819	25.150
9.626	596.875	62.009	9.722	25.180
9.626	592.100	61.512	10.620	25.170
9.626	587.325	61.016	11.516	25.150
9.626	592.100	61.512	12.409	25.120
9.626	592.100	61.512	13.300	25.080
9.626	582.550	60.520	14.200	25.070
9.626	592.100	61.512	15.096	25.000
9.626	592.100	61.512	15.991	25.020
9.626	592.100	61.512	16.889	25.020
9.626	582.550	60.520	17.790	24.990
9.626	582.550	60.520	18.685	25.050
9.626	592.100	61.512	19.579	25.050
9.626	596.875	62.009	20.472	25.090
